qid,ans,label
82,"The flu is a fungal infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
82,"The flu is a parasitic infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
82,"The flu is a genetic disorder that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
83,"The airway method used for an unresponsive patient with trauma is the ""open airway"" technique.",1
83,"The ""closed airway"" technique is used for an unresponsive patient with trauma.",0
83,"The ""partial airway"" method is used for an unresponsive patient with trauma.",0
83,"The ""nasal airway"" technique is used for an unresponsive patient with trauma.",0
83,"The ""mouth-to-mouth"" method is used for an unresponsive patient with trauma.",0
84,"When you use nasal spray, it helps to alleviate congestion and relieve symptoms of allergies or colds.",1
84,Using nasal spray can cause side effects such as headaches or dizziness.,0
84,Nasal sprays are only effective for short-term relief and should not be used for long periods.,0
84,Nasal sprays can lead to dependence and should be used with caution.,0
84,Nasal sprays can cause damage to the nasal passages if used excessively.,0
85,Gene splicing is a technique used to modify the DNA sequence of an organism by joining together fragments of DNA from different sources.,1
85,Gene splicing is a process that involves the removal of a specific segment of DNA from a gene.,0
85,Gene splicing is a method used to create genetically modified organisms by altering the DNA sequence of an organism.,0
85,Gene splicing is a technique that involves the insertion of a new gene into an organism's DNA sequence.,0
85,Gene splicing is a process that involves the deletion of a specific segment of DNA from a gene.,0
86,Myringoplasty is a surgical procedure that repairs a perforated eardrum.,1
86,Myringoplasty is a type of hearing aid that improves hearing by inserting a small device into the ear.,0
86,Myringoplasty is a dental procedure that involves the replacement of a damaged tooth with an artificial one.,0
86,Myringoplasty is a method of treating hearing loss by inserting a small device into the ear canal.,0
86,Myringoplasty is a surgical procedure that repairs a damaged eardrum by inserting a small tube into the ear.,0
87,"MMI medication refers to a class of drugs called Methylene Blue Injection, which is used to treat methemoglobinemia.",1
87,MMI medication is a type of antibiotic used to treat bacterial infections.,0
87,MMI medication is a pain relief medication used to treat headaches and migraines.,0
87,MMI medication is a type of vitamin supplement that helps improve memory and cognitive function.,0
87,MMI medication is a type of anti-inflammatory drug used to treat arthritis and other inflammatory conditions.,0
88,"Oligodendrocytes are specialized cells in the central nervous system that produce myelin, a protective layer that insulates and speeds up nerve impulses.",1
88,Oligodendrocytes are a type of neuron that transmit electrical signals in the brain.,0
88,Oligodendrocytes are a type of white blood cell that helps fight infections in the brain.,0
88,Oligodendrocytes are a type of stem cell that can differentiate into various cell types in the brain.,0
88,Oligodendrocytes are a type of neuron that plays a role in memory formation and learning.,0
89,"Thrush in adults is characterized by white patches on the tongue and mouth, causing discomfort and pain.",1
89,Thrush is a fungal infection that only affects children.,0
89,Thrush is a bacterial infection that can be treated with antibiotics.,0
89,Thrush is a rare condition that only occurs in adults with weakened immune systems.,0
89,Thrush is a viral infection that can be transmitted through close contact with an infected person.,0
90,The sensation of skin crawling can be caused by an allergic reaction or an insect bite.,1
90,The sensation of skin crawling is a sign of an underlying medical condition.,0
90,The sensation of skin crawling is a result of anxiety or stress.,0
90,The sensation of skin crawling is a symptom of a neurological disorder.,0
90,The sensation of skin crawling is a side effect of certain medications.,0
91,"Proteins are composed of various types of amino acids, which are the building blocks of life.",1
91,Proteins are only made up of a single type of amino acid.,0
91,"Proteins are made up of a single type of amino acid, but they can be combined in different ways to create different types of proteins.",0
91,"Proteins are made up of a single type of amino acid, and they cannot be combined in different ways to create different types of proteins.",0
91,"Proteins are made up of a single type of amino acid, and they can be combined in different ways to create different types of proteins, but this process is not essential for their function.",0
92,Breo is used for the treatment of asthma and chronic obstructive pulmonary disease (COPD).,1
92,Breo is a medication used for treating allergies.,0
92,Breo is a drug used for treating heart conditions.,0
92,Breo is a supplement that improves lung function.,0
92,Breo is a herbal remedy for respiratory issues.,0
93,"Lymph is contained in the lymphatic system, which is a network of vessels and nodes that help filter and transport lymph fluid throughout the body.",1
93,"Lymph is contained in the bloodstream, as it is a part of the circulatory system.",0
93,"Lymph is contained in the bones, as it is a part of the skeletal system.",0
93,"Lymph is contained in the lungs, as it is a part of the respiratory system.",0
93,"Lymph is contained in the digestive system, as it is a part of the body's immune system.",0
94,"Nails may break and dry due to a lack of proper nutrition, weakened nail beds, or excessive exposure to water.",1
94,Nails breaking and drying could be a result of using harsh nail polish removers.,0
94,"Nails breaking and drying could be caused by a deficiency in biotin, a B-complex vitamin essential for nail health.",0
94,"Nails breaking and drying could be a sign of an underlying health condition, such as anemia or thyroid issues.",0
94,Nails breaking and drying could be a result of using nail polish that contains harsh chemicals.,0
95,Eukaryotic organisms contain a nucleus.,1
95,Prokaryotic organisms do not have a nucleus.,0
95,Plant cells have a nucleus.,0
95,Animal cells do not have a nucleus.,0
95,Bacteria have a nucleus.,0
96,There are 12 inches in a foot.,1
96,A colon is a unit of measurement for distance.,0
96,A colon is a punctuation mark used in writing.,0
96,A colon is a type of bacteria found in the human gut.,0
96,A colon is a unit of measurement for time.,0
97,Dormant CMV (Cytomegalovirus) does not cause any symptoms or harm to the body.,1
97,Dormant CMV is a harmless virus that only affects the immune system.,0
97,Dormant CMV is a beneficial virus that helps the body fight off other infections.,0
